-17	2	0.265424	9585
-17	4	0.272158	9860
-17	6	0.274805	9907
-17	8	0.27094	9866
-17	10	0.274116	9943
-17	12	0.270285	9810
-17	14	0.273974	9888
-17	16	0.272461	9877
-17	18	0.272893	9894
-17	20	0.266152	9557
-17	22	0.277664	10002
-17	24	0.272857	9789
-15	-24	0.273351	9918
-15	-22	0.274154	9943
-15	-20	0.278373	10049
-15	-18	0.272283	9852
-15	-16	0.273238	9865
-15	-14	0.272633	9757
-15	-12	0.274555	9985
-15	-10	0.269706	9731
-15	-8	0.273873	9823
-15	-6	0.27008	9758
-15	-4	0.276068	9955
-15	-2	0.268325	9642
-15	0	0.270744	9681
-15	2	0.272509	9867
-15	4	0.274968	9895
-15	6	0.276167	9889
-15	8	0.270727	9747
-15	10	0.276481	10044
-15	12	0.27149	9838
-15	14	0.275186	9981
-15	16	0.276747	9938
-15	18	0.277595	10057
-15	20	0.27299	9841
-15	22	0.27373	9900
-15	24	0.272137	9758
-13	-24	0.273966	9814
-13	-22	0.276583	9913
-13	-20	0.277138	9990
-13	-18	0.271217	9811
-13	-16	0.272767	9866
-13	-14	0.27714	10015
-13	-12	0.2701	9719
-13	-10	0.272236	9874
-13	-8	0.26893	9710
-13	-6	0.274722	9940
-13	-4	0.274775	9932
-13	-2	0.271107	9855
-13	0	0.275636	9924
-13	2	0.274881	9896
-13	4	0.274028	10053
-13	6	0.273763	9830
-13	8	0.276746	9936
-13	10	0.2739	9876
-13	12	0.2723	9839
-13	14	0.27237	9847
-13	16	0.272775	9815
-13	18	0.272808	9796
-13	20	0.272052	9851
-13	22	0.274087	9837
-13	24	0.276242	9982
-11	-24	0.272151	9795
-11	-22	0.270284	9804
-11	-20	0.273556	9874
-11	-18	0.27384	9910
-11	-16	0.274095	9894
-11	-14	0.274507	9818
-11	-12	0.271393	9708
-11	-10	0.274121	9870
-11	-8	0.271392	9794
-11	-6	0.272894	9983
-11	-4	0.270011	9796
-11	-2	0.273535	9911
-11	0	0.274847	9983
-11	2	0.274871	9872
-11	4	0.274824	9900
-11	6	0.27532	9963
-11	8	0.272345	9784
-11	10	0.276749	9971
-11	12	0.271668	9842
-11	14	0.271178	9773
-11	16	0.27622	10021
-11	18	0.269069	9701
-11	20	0.274066	9882
-11	22	0.272002	9856
-11	24	0.275539	9923
-9	-24	0.276103	10001
-9	-22	0.274209	9840
-9	-20	0.270883	9842
-9	-18	0.272289	9825
-9	-16	0.276882	9973
-9	-14	0.276128	9995
-9	-12	0.271957	9887
-9	-10	0.272872	9962
-9	-8	0.275652	9921
-9	-6	0.275834	9999
-9	-4	0.272971	9884
-9	-2	0.272546	9840
-9	0	0.273591	9852
-9	2	0.272011	9772
-9	4	0.272838	9814
-9	6	0.273301	9955
-9	8	0.26986	9838
-9	10	0.269382	9795
-9	12	0.271984	9851
-9	14	0.271604	9869
-9	16	0.276671	10031
-9	18	0.275011	10006
-9	20	0.272161	9874
-9	22	0.271916	9811
-9	24	0.276384	9978
-7	-24	0.272412	9821
-7	-22	0.270251	9732
-7	-20	0.270012	9792
-7	-18	0.270207	9728
-7	-16	0.273236	9854
-7	-14	0.274957	9943
-7	-12	0.27536	9957
-7	-10	0.275083	9958
-7	-8	0.274	9867
-7	-6	0.272209	9833
-7	-4	0.27788	10094
-7	-2	0.271583	9771
-7	0	0.273353	9850
-7	2	0.271603	9857
-7	4	0.268512	9722
-7	6	0.274633	9928
-7	8	0.272692	9875
-7	10	0.274057	9951
-7	12	0.269304	9741
-7	14	0.27288	9887
-7	16	0.272376	9811
-7	18	0.271967	9988
-7	20	0.271397	9792
-7	22	0.270321	9714
-7	24	0.267539	9625
-5	-24	0.273621	9910
-5	-22	0.270833	9672
-5	-20	0.272146	9831
-5	-18	0.271469	9708
-5	-16	0.275344	9949
-5	-14	0.277775	10061
-5	-12	0.271042	9783
-5	-10	0.271307	9884
-5	-8	0.274685	9951
-5	-6	0.275042	9918
-5	-4	0.271603	9750
-5	-2	0.273727	9861
-5	0	0.273787	9884
-5	2	0.275297	9887
-5	4	0.276198	9889
-5	6	0.271076	9746
-5	8	0.273568	9904
-5	10	0.275536	10043
-5	12	0.272338	9787
-5	14	0.276204	9908
-5	16	0.273085	9866
-5	18	0.272375	9897
-5	20	0.269259	9668
-5	22	0.26661	9703
-5	24	0.274871	9977
-3	-24	0.272967	9829
-3	-22	0.276201	10075
-3	-20	0.271817	9802
-3	-18	0.27324	9885
-3	-16	0.272707	9908
-3	-14	0.276022	9931
-3	-12	0.274301	9953
-3	-10	0.274063	9889
-3	-8	0.273301	9879
-3	-6	0.274826	9977
-3	-4	0.26958	9727
-3	-2	0.270926	9665
-3	0	0.274636	9902
-3	2	0.272845	9898
-3	4	0.272343	9782
-3	6	0.271904	9819
-3	8	0.274164	9939
-3	10	0.272347	9835
-3	12	0.275377	9986
-3	14	0.270836	9830
-3	16	0.273408	9826
-3	18	0.272173	9915
-3	20	0.269784	9733
-3	22	0.272909	9855
-3	24	0.272367	9763
-1	-24	0.269767	9860
-1	-22	0.273426	9889
-1	-20	0.272413	9848
-1	-18	0.27138	9720
-1	-16	0.267366	9692
-1	-14	0.273205	9869
-1	-12	0.274369	9905
-1	-10	0.269815	9746
-1	-8	0.27283	9883
-1	-6	0.271359	9862
-1	-4	0.270842	9928
-1	-2	0.272987	9842
-1	0	0.266985	9604
-1	2	0.274921	9992
-1	4	0.273193	9859
-1	6	0.27254	9815
-1	8	0.271542	9725
-1	10	0.27421	9919
-1	12	0.27158	9813
-1	14	0.278155	10114
-1	16	0.275464	10012
-1	18	0.273392	9870
-1	20	0.273895	10001
-1	22	0.27371	9847
-1	24	0.27639	9934
