-11 -8 0.3052 	375
-11 -6 0.30725 	360
-11 -4 0.306396 369
-11 -2 0.304757 382
-11 0 0.310233 365
-11 2 0.308738 378
-11 4 0.302427 327
-11 6 0.305268 358
-11 8 0.302284 423
-11 10 0.30514 	370
-11 12 0.299986 352
-11 14 0.302955 359
-11 16 0.305174 377
-11 18 0.302796 384
-11 20 0.301716 394
-11 22 0.308966 771
-11 24 0.305557 738
-9 -24. 0.315225 803
-9 -22 0.310891 653
-9 -20 0.309102 408
-9 -18 0.312203 411
-9 -16 0.313697 418
-9 -14 0.309162 395
-9 -12 0.310542 381
-9 -10 0.310593 423
-9 -8 0.318472 410
-9 -6 0.318586 392
-9 -4 0.322622 404
-9 -2 0.318212 366
-9 0 0.318046 334
-9 2 0.322687 361
-9 4 0.321392 344
-9 6 0.317611 374
-9 8 0.313272 354
-9 10 0.316413 395
-9 12 0.312417 421
-9 14 0.307855 404
-9 16 0.31173 	424
-9 18 0.318758 400
-9 20 0.311097 415
-9 22 0.314385 639
-9 24 0.311909 748
-7 -24. 0.315624 817
-7 -22 0.320692 413
-7 -20 0.316131 455
-7 -18 0.31796 	431
-7 -16 0.317049 425
-7 -14 0.316459 416
-7 -12 0.320596 356
-7 -10 0.328789 416
-7 -8 0.330267 404
-7 -6 0.331213 361
-7 -4 0.334168 363
-7 -2 0.33242 	356
-7 0 0.3307 	389
-7 2 0.334095 371
-7 4 0.337367 401
-7 6 0.326191 359
-7 8 0.327093 408
-7 10 0.325172 373
-7 12 0.320308 378
-7 14 0.317813 393
-7 16 0.315342 405
-7 18 0.320114 397
-7 20 0.31294 	445
-7 22 0.316117 397
-7 24 0.316336 776
-5 -24. 0.321953 842
-5 -22 0.317197 408
-5 -20 0.318554 436
-5 -18 0.31686 	459
-5 -16 0.328081 404
-5 -14 0.333204 440
-5 -12 0.337872 421
-5 -10 0.341218 386
-5 -8 0.34383 	415
-5 -6 0.344965 416
-5 -4 0.3507 	393
-5 -2 0.347911 410
-5 0 0.347219 410
-5 2 0.34433 	424
-5 4 0.340965 401
-5 6 0.347211 427
-5 8 0.347733 398
-5 10 0.342452 402
-5 12 0.334267 400
-5 14 0.330527 414
-5 16 0.330851 413
-5 18 0.319407 378
-5 20 0.323203 402
-5 22 0.322668 417
-5 24 0.321329 828
-3 -24. 0.330923 725
-3 -22 0.320139 452
-3 -20 0.334634 408
-3 -18 0.343898 408
-3 -16 0.348891 421
-3 -14 0.355519 407
-3 -12 0.355378 419
-3 -10 0.355875 405
-3 -8 0.365173 405
-3 -6 0.363775 428
-3 -4 0.363732 418
-3 -2 0.364941 409
-3 0 0.363821 396
-3 2 0.362541 426
-3 4 0.361662 415
-3 6 0.360662 400
-3 8 0.365534 426
-3 10 0.361993 396
-3 12 0.358907 424
-3 14 0.355139 435
-3 16 0.34792 	456
-3 18 0.342087 458
-3 20 0.331957 424
-3 22 0.323594 417
-3 24 0.323647 724
-1 -24. 0.334462 419
-1 -22 0.35999 	477
-1 -20 0.367004 437
-1 -18 0.375418 468
-1 -16 0.376474 468
-1 -14 0.381519 450
-1 -12 0.377639 445
-1 -10 0.378979 447
-1 -8 0.382579 410
-1 -6 0.385889 426
-1 -4 0.380843 397
-1 -2 0.382656 423
-1 0 0.387045 422
-1 2 0.380319 438
-1 4 0.388415 408
-1 6 0.379332 456
-1 8 0.382628 422
-1 10 0.381106 449
-1 12 0.382397 435
-1 14 0.382371 462
-1 16 0.374467 429
-1 18 0.374955 433
-1 20 0.37033 	411
-1 22 0.356724 457
-1 24 0.331566 426
